Transaction_ID,System_Timestamp,Document_Date,GL_Account_Code,Entity_ID,Amount,Transaction_Type,Status,Description
5e4a32cb-df1c-4198-95c0-a2bb6633a3c9,2026-04-12 07:02:24,2026-04-12 07:02:24,1000,VEND_6432,4310.25,Invoice,Posted,Invoice - Consulting
4f40bfa5-acd1-4034-9a60-665e4fa0e30c,2026-04-12 07:42:46,2026-04-12 07:42:46,3000,CUST_9142,9741.33,Invoice,Draft,Invoice - Products
95da7376-5b59-4675-b848-f9337ed3233c,2026-04-12 15:03:27,2026-04-01 15:03:27,1000,VEND_9433,2673.52,Vendor Credit,Draft,Online Payment
4b53384b-53af-4eab-b18c-a93f35ebe489,2026-04-12 16:06:50,2026-04-12 16:06:50,1100,VEND_8458,-4936.45,Vendor Credit,Pending,check #1234
7a8313a8-93c5-4e14-8c94-ca6639c8ddbd,2026-04-12 17:58:12,2026-04-12 17:58:12,3000,VEND_1050,-2488.83,Vendor Credit,Draft,CHECK #1234
29aad503-7dd2-4b15-b5bc-2253283e468b,2026-04-12 18:09:23,2026-04-12 18:09:23,6000,CUST_3427,2784.79,Payment,Pending,payment receipt
83e4a6e2-0942-46f9-82c5-6ed121210fc6,2026-04-12 20:42:54,2026-04-12 20:42:54,1000,CUST_4643,-1535.72,Payment,Pending,WIRE TRANSFER
e1b57799-56d8-4976-a1ff-f080bbf8f579,2026-04-12 21:22:01,2026-04-12 21:22:01,4000,CUST_8596,6506.61,Bill,Draft,Bill - Maintenance
fe48c127-9ff2-44e5-b45a-f2f574bb0ddc,2026-04-12 22:16:49,2026-04-12 22:16:49,1200,CUST_3067,-4608.94,Vendor Credit,Posted,PAYMENT RECEIPT
2268c318-0aa6-480b-9398-18c46803acac,2026-04-12 23:40:43,2026-04-12 23:40:43,3000,CUST_2382,1827.07,Vendor Credit,Draft,wire transfer
97310050-145d-4293-8d7c-89660babc8cb,2026-04-13 00:27:29,2026-04-13 00:27:29,1200,,5942.17,Bill,Posted,Bill - Products
3cd99b82-25a2-42f8-aa3d-dbcc798c328b,2026-04-13 04:22:34,2026-04-13 04:22:34,4000,VEND_2421,962.9,Payment,Pending,CHECK #1234
327fc89b-e10b-47f9-b3e0-60f586c14c2c,2026-04-13 04:55:37,2026-04-13 04:55:37,2100,VEND_2565,7007.55,Bill,Draft,Bill - Consulting
ce3aef99-ec0e-4f1e-bdf7-fecaada37154,2026-04-13 05:47:12,2026-04-13 05:47:12,3000,VEND_1462,3523.3,Payment,Draft,Wire transfer
eb62a2cd-0217-4028-9fb6-cf7f9cf90038,2026-04-13 08:13:25,2026-04-13 08:13:25,5000,VEND_6295,6275.9,Payment,Pending,Online payment
433e7406-70dc-4bfe-9981-8811df5de366,2026-04-13 08:52:01,2026-04-13 08:52:01,7000,CUST_2526,1311.99,Invoice,Draft,Invoice - Maintenance
6ff33290-bdd6-45dc-973a-f34495185faa,2026-04-13 09:05:00,2026-04-13 09:05:00,1100,CUST_6769,5835.76,Vendor Credit,Posted,credit card payment
60f7dc2b-a3d0-47cf-9643-2862e8192175,2026-04-13 10:14:18,2026-04-13 10:14:18,4000,CUST_3669,4029.94,Payment,Posted,Check #1234
769a2c61-621a-42ab-984c-4439eb182589,2026-04-13 10:22:16,2026-04-13 10:22:16,3000,VEND_3461,6874.74,Bill,Pending,Bill - Services
636b6a86-de0e-4428-8b68-9b25cf733a1d,2026-04-13 13:20:45,2026-04-13 13:20:45,6000,VEND_2129,8661.66,Bill,Pending,Bill - Services
2a04cdf2-e8bf-4c7b-b307-066643f174e1,2026-04-13 13:23:02,2026-04-13 13:23:02,3000,VEND_5065,7875.87,Invoice,Pending,Invoice - Services
e2347d2e-14d1-4289-b8ff-54912479c090,2026-04-13 16:03:26,2026-04-13 16:03:26,6000,VEND_2491,-4504.33,Payment,Pending,WIRE TRANSFER
cbd44d4f-1fb0-48e7-84c4-636a24c2721d,2026-04-13 16:25:16,2026-04-13 16:25:16,1200,,3149.82,Invoice,Posted,Invoice - Products
d0f9fc2f-7b99-41d2-b7c3-8e963eb6fadc,2026-04-13 18:02:17,2026-04-13 18:02:17,7000,VEND_2198,682.95,Invoice,Posted,Invoice - Maintenance
ebfc19f2-3e59-4e07-9cc3-59da1e7fc8fb,2026-04-13 19:14:11,2026-04-13 19:14:11,3000,VEND_8885,4145.3,Bill,Posted,Bill - Products
295bfd75-e341-48eb-b6bb-b7221a41ee04,2026-04-13 19:26:53,2026-04-13 19:26:53,1200,CUST_3034,3048.2,Payment,Pending,REFUND
bdeb2c88-5ba1-454d-885e-d932ec51e07d,2026-04-14 02:04:36,2026-04-14 02:04:36,2000,CUST_8801,2901.6,Invoice,Draft,Invoice - Maintenance
208546e9-856e-47ec-8569-27255dc30bfc,2026-04-14 02:49:03,2026-04-14 02:49:03,1100,VEND_7219,5147.37,Vendor Credit,Posted,Payment Receipt
a6b631e9-ba98-43d0-833c-8825a9284fea,2026-04-14 05:45:22,2026-04-14 05:45:22,4000,CUST_8365,3894.47,Payment,Posted,check #1234
8130e3ec-fa42-4974-8ef0-dcac71a8ae07,2026-04-14 06:08:54,2026-04-14 06:08:54,2000,CUST_7194,6595.98,Bill,Posted,Bill - Products
12af22c2-bc7d-40c2-99b4-45fdca6c5205,2026-04-14 06:12:47,2026-04-14 06:12:47,2100,VEND_4706,5646.82,Payment,Draft,refund
c2b8f96c-7901-453f-af41-e9d7a3e860e5,2026-04-14 09:01:28,2026-04-14 09:01:28,1200,,1867.52,Invoice,Pending,Invoice - Consulting
3d67c802-56d7-43a7-87a6-3bd4c8ad92fc,2026-04-14 10:18:15,2026-04-14 10:18:15,3000,VEND_5991,-4479.48,Payment,Posted,pAYMENT RECEIPT
80d88074-ffc3-477e-afb6-3f20ae5d0975,2026-04-14 13:39:11,2026-04-14 13:39:11,6000,VEND_5510,5990.81,Payment,Posted,ACH TRANSFER
f023fd15-7259-4434-8ea4-c74a96f1139f,2026-04-14 13:47:19,2026-04-14 13:47:19,5000,VEND_9171,4978.73,Invoice,Pending,Invoice - Maintenance
9b0b91ce-0d1b-439b-a933-279e81935dc3,2026-04-14 14:39:43,2026-04-14 14:39:43,1200,VEND_8579,9233.42,Vendor Credit,Draft,online payment
ffceee28-dac6-4587-be15-5b0c7e8f7806,2026-04-14 17:41:52,2026-04-04 17:41:52,2000,VEND_6947,-2540.74,Payment,Posted,Wire transfer
c6447e17-b683-421b-8df9-405a0f8806cf,2026-04-14 19:27:04,2026-04-14 19:27:04,2100,CUST_5876,7051.96,Vendor Credit,Pending,Credit Card Payment
8b658a12-4f6e-48d9-a02e-4a6f4735650c,2026-04-14 23:07:41,2026-04-14 23:07:41,4000,VEND_9927,4498.2,Payment,Pending,Refund
d3e94829-01ad-4021-a760-6ed9ee6bd50b,2026-04-15 00:54:47,2026-04-15 00:54:47,7000,CUST_7943,9170.78,Payment,Posted,Check #1234
59baf770-62f4-459d-9689-654c7f1510d1,2026-04-15 09:04:10,2026-04-15 09:04:10,7000,CUST_4970,-1123.91,Bill,Draft,Bill - Services
02a92129-488c-4b4c-825f-d5d2e7beaedb,2026-04-15 10:07:17,2026-03-27 10:07:17,7000,VEND_1232,-2711.29,Payment,Pending,Payment Receipt
386fe8d3-4f4e-4045-83c7-fa3727b430e3,2026-04-15 12:06:43,2026-04-15 12:06:43,1000,CUST_1293,6270.6,Payment,Posted,Refund
ed41478f-f497-42a8-b3ae-99e1be88a57c,2026-04-15 18:09:53,2026-04-15 18:09:53,2000,CUST_8270,3293.61,Bill,Pending,Bill - Services
12a577b8-4e09-4931-a43a-3a703be8e0cc,2026-04-15 19:55:25,2026-04-15 19:55:25,7000,CUST_2964,6761.36,Vendor Credit,Draft,oNLINE PAYMENT
99c0b5b5-d944-492c-b007-8cd833b17709,2026-04-16 01:51:54,2026-04-16 01:51:54,1000,CUST_6863,-4425.21,Bill,Pending,Bill - Products
9bc54124-ee4f-41ef-8d30-a54c55b423d4,2026-04-16 04:48:12,2026-04-16 04:48:12,6000,CUST_5641,1721.04,Bill,Draft,Bill - Consulting
3e48a5ac-4f72-48ab-b41a-43668dac58b4,2026-04-16 08:40:24,2026-04-16 08:40:24,7000,VEND_6606,2369.18,Invoice,Draft,Invoice - Maintenance
00ef6177-6884-4ae9-8033-4da759d7673d,2026-04-16 08:43:48,2026-04-16 08:43:48,3000,VEND_2084,2811.8,Invoice,Pending,Invoice - Maintenance
d98527fa-4649-4206-9653-c9ce6b817891,2026-04-16 11:48:40,2026-04-16 11:48:40,6000,,-639.99,Bill,Draft,Bill - Services
8a8e8066-6040-4c24-a460-ab7bb65f570d,2026-04-16 12:57:25,2026-04-16 12:57:25,1100,VEND_3532,2375.01,Payment,Posted,credit card payment
99b734e2-a9c7-4ea7-8c71-d69c5cee5a4e,2026-04-16 13:12:16,2026-04-16 13:12:16,7000,VEND_8618,6759.52,Vendor Credit,Draft,wire transfer
bef4260d-af3b-4cc1-8177-3bbcf4fe5c03,2026-04-16 14:14:45,2026-04-16 14:14:45,2000,VEND_9280,9054.31,Invoice,Posted,Invoice - Maintenance
ff494d26-d584-4708-8170-e24c22c4c2e2,2026-04-16 16:01:08,2026-04-16 16:01:08,4000,VEND_1920,1598.13,Bill,Draft,Bill - Maintenance
2db1ef73-3ef4-4c37-83e4-44744c96aad4,2026-04-16 16:41:21,2026-04-16 16:41:21,6000,CUST_4817,378.41,Payment,Pending,refund
28edc2d8-04f6-4939-9a7e-b42d97028442,2026-04-17 03:08:40,2026-04-17 03:08:40,5000,VEND_3234,1949.61,Bill,Pending,Bill - Products
c1c530bd-a305-428e-996c-ef52bbcd64d2,2026-04-17 05:43:06,2026-04-17 05:43:06,2000,CUST_7018,9778.65,Bill,Posted,Bill - Maintenance
928de0fb-2630-42d4-b582-b8b94357be13,2026-04-17 06:43:23,2026-04-17 06:43:23,7000,CUST_6138,-2084.95,Payment,Posted,ach transfer
4139ebf8-1c85-427b-883e-1891d7181b2b,2026-04-17 08:19:14,2026-04-17 08:19:14,1100,VEND_2692,-4648.64,Bill,Pending,Bill - Services
8e4a9116-5210-4ea1-901d-b35e0411deac,2026-04-17 09:22:48,2026-04-17 09:22:48,6000,CUST_2988,8016.15,Bill,Pending,Bill - Maintenance
dae6c8c6-5d29-42c4-a818-82bec5571bfd,2026-04-17 13:45:52,2026-04-17 13:45:52,1100,,6560.94,Invoice,Pending,Invoice - Services
248f9ba6-d3ff-419c-a91e-d73664a2aa9c,2026-04-17 16:13:01,2026-04-17 16:13:01,5000,VEND_1846,2699.77,Bill,Pending,Bill - Maintenance
ddf57b82-dc54-4368-a711-662672cb5663,2026-04-17 16:28:36,2026-04-17 16:28:36,3000,,6900.29,Bill,Draft,Bill - Products
31efa38b-0675-4e54-adc0-49d37e6a0b3a,2026-04-17 16:44:36,2026-04-17 16:44:36,6000,CUST_8303,4636,Payment,Pending,Online payment
155ee42c-e31c-48b4-892f-2684f5153b55,2026-04-17 17:19:53,2026-04-17 17:19:53,2100,VEND_7089,2947.57,Invoice,Pending,Invoice - Services
6a59f58e-fe18-4a65-ae67-3f650923c5ee,2026-04-17 22:36:06,2026-04-17 22:36:06,4000,VEND_5444,5719.64,Invoice,Draft,Invoice - Services
cd023e41-76a8-4d30-847f-56217e8d1c1b,2026-04-17 23:17:14,2026-04-17 23:17:14,2100,CUST_1977,-3465.02,Bill,Pending,Bill - Services
4f6f658a-ba75-4b12-9dcc-de7df7214508,2026-04-18 03:53:00,2026-04-18 03:53:00,2100,CUST_3430,4564.71,Payment,Draft,wIRE TRANSFER
cd343d8d-5dd1-4ad3-82bb-a68a086760ad,2026-04-18 10:56:53,2026-04-18 10:56:53,1200,CUST_9564,5048.55,Vendor Credit,Posted,ach transfer
7dc53223-bc9c-4963-8cfe-a255faac581b,2026-04-18 14:19:17,2026-04-18 14:19:17,1200,CUST_7797,5430.69,Vendor Credit,Posted,Wire transfer
287a19cf-baab-43bd-8153-0a0fa66cae99,2026-04-18 18:38:01,2026-04-18 18:38:01,7000,,7953.7,Invoice,Pending,Invoice - Services
71dea722-6db0-411b-8d48-10b04a588723,2026-04-19 05:11:06,2026-04-19 05:11:06,1000,VEND_2029,-483.32,Invoice,Draft,Invoice - Products
9bd4886e-43da-49d2-8f63-574c814c3530,2026-04-19 08:57:06,2026-04-19 08:57:06,1200,VEND_7544,3957.48,Payment,Draft,online payment
9871f6c3-4853-4f52-95b4-7381cfabd834,2026-04-19 09:48:19,2026-04-19 09:48:19,7000,VEND_2885,3190.18,Vendor Credit,Posted,credit card payment
d2a2b4ab-37e4-45fa-82f9-ab7fe35633c1,2026-04-19 11:52:32,2026-04-18 11:52:32,4000,CUST_6872,6479.93,Invoice,Posted,Invoice - Maintenance
cb4a4c70-4ae1-49ac-967d-6f326bb6dd35,2026-04-19 12:22:54,2026-04-19 12:22:54,3000,,5979.21,Vendor Credit,Pending,ach transfer
380f27f3-66ac-44cd-aad2-accbb2b71238,2026-04-19 12:42:53,2026-04-19 12:42:53,1100,VEND_2133,5331.73,Payment,Posted,Refund
fd2b18e7-c131-4c38-8db3-dfd8276224bf,2026-04-19 18:24:42,2026-04-19 18:24:42,4000,VEND_6083,2223.5,Payment,Posted,ach transfer
84510e28-a838-499c-ac11-feeed9779f81,2026-04-19 18:30:14,2026-04-19 18:30:14,1100,CUST_3625,3271.74,Vendor Credit,Pending,Wire Transfer
06316370-ea98-4a24-a947-1518ade30419,2026-04-19 18:59:59,2026-04-19 18:59:59,7000,CUST_4538,2337.66,Payment,Draft,Online Payment
db02a5c8-5657-43e8-87b4-e1bb08190bea,2026-04-19 19:36:06,2026-04-19 19:36:06,3000,CUST_7322,7242.52,Invoice,Draft,Invoice - Consulting
3ec1a08f-9bcf-4c4d-bc16-f1a618265b2b,2026-04-19 20:27:52,2026-04-19 20:27:52,7000,CUST_3785,-1958.64,Vendor Credit,Draft,REFUND
b0616c11-3b94-4a1b-8e7d-d024168dfd7c,2026-04-19 21:42:54,2026-04-19 21:42:54,4000,CUST_1924,-42.52,Payment,Draft,Ach Transfer
a3fe7e78-fcf7-4ee6-964d-9ace90f2d1dd,2026-04-19 23:00:09,2026-04-19 23:00:09,7000,VEND_7583,4919.82,Invoice,Pending,Invoice - Maintenance
29306c60-797b-47ac-8eef-987b4cd1cc83,2026-04-20 02:07:37,2026-04-20 02:07:37,6000,VEND_7543,9973.28,Payment,Draft,credit card payment
903d95ba-90ff-4a6d-ba6a-7594da00189e,2026-04-20 02:55:19,2026-04-20 02:55:19,1000,CUST_1854,3223.18,Bill,Pending,Bill - Consulting
79fdeb99-3846-4c2c-8176-8446306f0662,2026-04-20 03:23:42,2026-04-11 03:23:42,1200,VEND_4428,7848.81,Invoice,Posted,Invoice - Maintenance
883a0fb8-65f7-4081-a9b6-6478b9c287b3,2026-04-20 03:28:30,2026-04-20 03:28:30,5000,,3913.23,Invoice,Pending,Invoice - Maintenance
506e1487-f3ac-4a3a-94c5-769cb3d474a5,2026-04-20 04:09:17,2026-04-16 04:09:17,6000,VEND_2080,898.85,Bill,Pending,Bill - Products
c3ccff03-697d-48f3-b526-8c1358847499,2026-04-20 05:42:51,2026-04-20 05:42:51,7000,VEND_1439,6587.47,Bill,Posted,Bill - Products
bfc661b7-5970-4b7e-a39b-7080afd84b78,2026-04-20 09:38:31,2026-04-16 09:38:31,1200,CUST_4641,-889.87,Bill,Draft,Bill - Services
c2da6660-fefd-40da-b0bf-b53bb28d3434,2026-04-20 10:12:09,2026-04-20 10:12:09,2100,CUST_6105,-3972.9,Vendor Credit,Pending,Credit card payment
c1ea71db-465e-46b4-91a1-19f209e8a821,2026-04-20 10:50:34,2026-04-12 10:50:34,7000,CUST_5415,7633.46,Payment,Pending,Ach transfer
947bfd0d-da11-41c5-b73b-4d40b886f124,2026-04-20 22:55:42,2026-04-20 22:55:42,1200,VEND_3772,-203.99,Payment,Posted,refund
79ff7e78-e143-4883-acc1-2d9eb2bc0a64,2026-04-21 00:37:59,2026-04-21 00:37:59,5000,VEND_4046,7972.29,Invoice,Posted,Invoice - Consulting
c878c17e-284d-470d-9df9-cc6631922dab,2026-04-21 07:05:57,2026-04-04 07:05:57,1200,CUST_7206,2681.03,Bill,Draft,Bill - Products
4bfaef69-e937-499b-afb6-0ddef27b2515,2026-04-21 08:29:42,2026-04-21 08:29:42,7000,CUST_9132,6322.26,Vendor Credit,Posted,ACH TRANSFER
618aa765-ff8c-4f25-963a-2156436a956c,2026-04-21 10:51:31,2026-04-21 10:51:31,1200,CUST_5164,9402.59,Payment,Draft,wire transfer
4390403f-42c9-426c-9991-12a70a713301,2026-04-22 02:00:02,2026-04-22 02:00:02,2100,VEND_3434,4848.57,Bill,Draft,Bill - Maintenance
b63966e1-4a95-40e8-8a29-0098645d96ae,2026-04-22 02:58:28,2026-04-22 02:58:28,2000,VEND_5822,8092.03,Vendor Credit,Draft,CREDIT CARD PAYMENT
d10f1bcd-7dcc-4996-a6f6-93f6cbc640a4,2026-04-22 04:42:36,2026-04-22 04:42:36,7000,CUST_4596,4526.28,Payment,Pending,Wire Transfer
a6d0d21f-9160-48af-8fc5-7a867020a418,2026-04-22 05:46:39,2026-04-22 05:46:39,4000,CUST_8109,9022.66,Invoice,Pending,Invoice - Products
7febbb9a-8246-49ee-8a51-cabb6f27d3bc,2026-04-22 08:23:02,2026-04-22 08:23:02,1200,CUST_3069,1488.53,Vendor Credit,Draft,credit card payment
06446576-ff8f-4cbf-bbfd-87fc916ddf6e,2026-04-22 08:59:46,2026-04-22 08:59:46,1100,CUST_5760,6909.02,Invoice,Posted,Invoice - Services
d25fc215-a0e2-46f2-a769-159904f39816,2026-04-22 11:08:11,2026-04-22 11:08:11,3000,CUST_1035,9780.71,Payment,Pending,Wire transfer
16f8fd88-f14d-4b63-acdd-83434109572a,2026-04-22 11:59:18,2026-04-22 11:59:18,3000,VEND_3354,-2414.33,Bill,Pending,Bill - Maintenance
b4912615-9db9-457d-8ff6-7cb94e7bd189,2026-04-22 16:12:34,2026-04-22 16:12:34,2100,VEND_1100,-4285.18,Vendor Credit,Posted,wire transfer
b0b01b6a-c743-4fe4-ba79-d9dee44599fb,2026-04-22 16:25:47,2026-03-27 16:25:47,6000,CUST_6690,6518.85,Bill,Draft,Bill - Consulting
f841f7c9-e601-479c-af71-f2d622aaea8e,2026-04-22 22:17:37,2026-04-22 22:17:37,1100,VEND_2501,6420.63,Invoice,Posted,Invoice - Consulting
95cd87e1-1473-477b-9304-463d78611bfe,2026-04-22 23:33:50,2026-04-18 23:33:50,1200,VEND_9151,-1655.99,Invoice,Posted,Invoice - Consulting
03a1ccd7-dd98-459a-b405-ac6e13af77da,2026-04-23 00:40:35,2026-04-17 00:40:35,3000,CUST_6715,5255.31,Invoice,Posted,Invoice - Products
f8dd18b2-9d79-4bf6-b12e-7e7748b2c416,2026-04-23 03:40:28,2026-04-23 03:40:28,1000,CUST_7924,1563.24,Bill,Posted,Bill - Services
d8959b66-de49-45a5-82bb-e9cf344d29a1,2026-04-23 03:49:41,2026-04-23 03:49:41,4000,CUST_8705,-2308.3,Bill,Posted,Bill - Services
32585276-98a8-4e36-8761-a9ede7527d36,2026-04-23 04:20:32,2026-04-23 04:20:32,2000,VEND_4981,8076.9,Payment,Posted,Online payment
52cf6c3e-df20-4331-97da-496a7a6a8aa8,2026-04-23 05:57:31,2026-04-09 05:57:31,2000,VEND_4643,5921.8,Payment,Draft,Online payment
1c0c705d-b92c-4c54-b129-5b3df16322a6,2026-04-23 16:42:48,2026-04-23 16:42:48,7000,CUST_6085,1999.31,Invoice,Posted,Invoice - Products
6c9e91a3-5d03-4491-9895-49a1d152f231,2026-04-23 19:41:30,2026-04-23 19:41:30,2100,VEND_1709,-4738.24,Payment,Posted,payment receipt
da8c0683-6fd7-47f9-bdbf-b3aea4d5dfcd,2026-04-23 19:42:11,2026-04-21 19:42:11,1200,CUST_4626,6780.18,Bill,Draft,Bill - Maintenance
e8341f73-2de7-4431-bcd2-11f72b11440d,2026-04-23 20:06:57,2026-04-23 20:06:57,1200,CUST_3641,421.1,Bill,Draft,Bill - Products
de5008b6-2e5b-4363-b877-ba22a6fea395,2026-04-23 22:07:48,2026-04-23 22:07:48,1000,VEND_5476,-3163.58,Vendor Credit,Draft,Credit card payment
26c2f6a7-2a0d-4b2a-85dc-a27b77c05004,2026-04-23 23:11:37,2026-04-23 23:11:37,3000,CUST_5467,-3634.55,Invoice,Draft,Invoice - Services
f0f32b92-027d-4681-bfa6-0047708fb8f4,2026-04-24 01:01:49,2026-04-24 01:01:49,2100,VEND_4700,9579.83,Invoice,Draft,Invoice - Consulting
2f931367-9453-4c44-8aee-8fe82ee571db,2026-04-24 02:46:34,2026-04-24 02:46:34,5000,CUST_5334,6254.33,Payment,Pending,oNLINE PAYMENT
60b0f55d-875a-4ecb-978f-2d168cacb5c0,2026-04-24 05:38:19,2026-04-24 05:38:19,6000,CUST_3221,7859.05,Invoice,Pending,Invoice - Products
8ea868b6-790f-444f-9116-d6f2435744e6,2026-04-24 05:56:58,2026-04-24 05:56:58,1100,CUST_3498,1876.73,Bill,Posted,Bill - Consulting
8415f2ef-59f5-4164-beea-ce450bd90694,2026-04-24 06:03:45,2026-04-24 06:03:45,1000,CUST_8538,9198.5,Invoice,Pending,Invoice - Services
1ce2b05c-d652-4a1c-a18a-62ba9c2e34b7,2026-04-24 06:51:26,2026-04-24 06:51:26,1100,CUST_2548,1679.69,Bill,Pending,Bill - Consulting
b5ea17d0-13bb-43ef-aecd-a3f15271cb1e,2026-04-24 08:43:53,2026-04-24 08:43:53,7000,CUST_4654,4628.16,Invoice,Pending,Invoice - Maintenance
98be5821-0118-4192-bb11-34c772e6f86d,2026-04-24 09:03:40,2026-04-24 09:03:40,5000,CUST_7328,9669.4,Invoice,Pending,Invoice - Consulting
40bbf5ba-153b-4309-b34b-4a3b76c8c148,2026-04-24 16:28:09,2026-04-24 16:28:09,1200,VEND_1797,3058.59,Bill,Posted,Bill - Products
0f2f87d8-7934-41d5-9e43-ec0286cb8ad5,2026-04-24 16:55:02,2026-04-24 16:55:02,1200,VEND_9975,7121.62,Payment,Posted,wIRE TRANSFER
62bcac39-ae2d-4060-9348-caf2c604add8,2026-04-24 17:43:10,2026-04-24 17:43:10,6000,CUST_5528,993.11,Invoice,Pending,Invoice - Services
07608e35-d9d5-4b40-adf3-c614bd742c04,2026-04-24 19:43:38,2026-04-24 19:43:38,1100,CUST_7225,6342.67,Vendor Credit,Pending,check #1234
ec877583-527e-47d4-8fc4-4416cd050d23,2026-04-24 21:44:51,2026-04-24 21:44:51,1200,CUST_5494,-4727.92,Bill,Draft,Bill - Products
75c6e8a0-0c2b-49e8-b224-49ee668106fd,2026-04-25 01:53:25,2026-04-25 01:53:25,3000,VEND_5225,8279.14,Invoice,Posted,Invoice - Products
dc4f8706-27a2-4695-adf9-2909ff23fc37,2026-04-25 01:57:55,2026-04-25 01:57:55,3000,CUST_3316,-4974.9,Vendor Credit,Draft,ach transfer
5d15b89d-e3b9-4c52-a6b9-0304da64c4b1,2026-04-25 02:44:51,2026-04-25 02:44:51,1100,VEND_5662,6416.71,Vendor Credit,Posted,pAYMENT RECEIPT
de05eba1-2722-4088-a520-d3f484607fd8,2026-04-25 05:48:59,2026-04-25 05:48:59,2000,CUST_6882,7293.75,Vendor Credit,Posted,Ach Transfer
fa594097-c50d-4602-be37-35925e3a8ab5,2026-04-25 08:58:09,2026-04-25 08:58:09,2100,VEND_9942,-1095.8,Vendor Credit,Posted,wIRE TRANSFER
a6cede50-59d6-4ed4-a1ba-47ed0e1248fa,2026-04-25 10:07:42,2026-04-25 10:07:42,1000,VEND_3381,9278.83,Payment,Posted,rEFUND
d90d9b4a-9f27-4e6e-8e45-19b20ebc6e79,2026-04-25 10:36:25,2026-04-25 10:36:25,1200,VEND_8982,1750.28,Bill,Posted,Bill - Products
1e6268c2-ddcc-49a9-9cee-bd29feb9ddfa,2026-04-25 13:55:21,2026-04-25 13:55:21,1000,CUST_2922,7545.76,Payment,Draft,ACH TRANSFER
3f0c7940-1c5c-4a1e-a2f4-03eb83b67219,2026-04-25 17:25:30,2026-04-25 17:25:30,3000,CUST_3637,-1921.74,Bill,Posted,Bill - Services
9d9243d5-c707-4750-956d-c517dd3b572f,2026-04-25 18:34:53,2026-04-25 18:34:53,1100,VEND_6123,6350.42,Invoice,Draft,Invoice - Products
3e3ba27a-247b-4a8d-bfd2-0be8d7cc57b0,2026-04-25 19:01:51,2026-04-25 19:01:51,1000,CUST_4404,2653.81,Invoice,Posted,Invoice - Products
1cbc8066-87a4-4e1a-b173-7ed1e3ba3846,2026-04-25 23:43:46,2026-04-25 23:43:46,4000,CUST_7792,-4869.03,Bill,Draft,Bill - Consulting
ae74b155-e122-4a24-af5e-3cdf09f8c1d7,2026-04-26 04:49:17,2026-04-26 04:49:17,3000,CUST_7937,192.12,Bill,Posted,Bill - Products
c76c5d08-94db-4de2-a534-5092f097a6dc,2026-04-26 05:00:23,2026-04-26 05:00:23,5000,CUST_8239,4127.92,Payment,Pending,online payment
c2e70b0e-0ffa-46d0-88d7-0de94dc9fce2,2026-04-26 06:31:36,2026-04-26 06:31:36,6000,VEND_5512,9910.94,Vendor Credit,Posted,Payment receipt
94be18ef-9056-4fd2-ba97-d3e6dce3ed9e,2026-04-26 07:39:26,2026-04-08 07:39:26,2000,VEND_6237,7977.21,Payment,Draft,rEFUND
c5db68ba-bcd0-41ce-8e5a-5504ce182234,2026-04-26 10:40:15,2026-04-26 10:40:15,4000,VEND_3736,-4771.87,Bill,Pending,Bill - Consulting
ffdc5c05-e016-480e-b554-d66b892740f1,2026-04-26 14:28:05,2026-04-26 14:28:05,1100,CUST_7722,3200.8,Vendor Credit,Draft,Wire Transfer
347e2dee-afef-4ad2-a8e2-89a60ef751c9,2026-04-26 17:58:04,2026-04-26 17:58:04,3000,VEND_1937,8732.04,Invoice,Posted,Invoice - Maintenance
5d8de2b6-48f2-4b75-932a-d8f30ac72b1c,2026-04-27 02:06:27,2026-04-27 02:06:27,1100,CUST_7151,-4625.74,Invoice,Pending,Invoice - Maintenance
62b638cf-4d3a-435a-a108-2eebb427c988,2026-04-27 02:28:54,2026-04-27 02:28:54,1000,VEND_1959,4722.13,Bill,Draft,Bill - Products
592fc50c-1140-4031-b4a6-212e66092b03,2026-04-27 05:31:56,2026-04-27 05:31:56,7000,CUST_6922,9785.82,Payment,Posted,wire transfer
fe786312-40e0-4c8b-953f-00211a377fcf,2026-04-27 08:39:17,2026-04-27 08:39:17,6000,CUST_8381,-513.36,Bill,Draft,Bill - Services
babe3cd9-3629-4da9-b2b9-626556a6ff42,2026-04-27 11:40:21,2026-04-27 11:40:21,4000,VEND_2063,1354.11,Bill,Pending,Bill - Maintenance
dc1c1e51-633f-4d3d-9228-178033222ce0,2026-04-27 12:43:33,2026-04-27 12:43:33,4000,CUST_9889,551.5,Bill,Draft,Bill - Maintenance
e095d87e-73d7-43db-8e7b-99c26cbfd827,2026-04-27 14:35:32,2026-04-27 14:35:32,1200,CUST_2494,-2757.5,Bill,Posted,Bill - Maintenance
e2bbdef5-d2a8-4087-8ae9-24b19e7dcd36,2026-04-27 15:36:52,2026-04-01 15:36:52,2100,VEND_4982,-4790.45,Vendor Credit,Draft,ACH TRANSFER
b13d00a3-80dc-4d5e-bd74-b5634b66e13f,2026-04-27 19:23:11,2026-04-27 19:23:11,2000,CUST_7152,744.56,Vendor Credit,Posted,CREDIT CARD PAYMENT
13bd75f7-8544-4a48-b291-bfa08f94b3c9,2026-04-27 19:55:56,2026-04-06 19:55:56,2000,CUST_5553,-4582.89,Vendor Credit,Draft,refund
